EmployeeID,NIK,orighiredate_key,department_name,job_title,BUSINESS_UNIT
2384,7318286812540004,10/25/1992,Meats,Meat Cutter,STORES
2385,3523156812540017,10/25/1992,Meats,Meat Cutter,STORES
2387,1702206912540009,10/26/1992,Meats,Meat Cutter,STORES
2390,3207067012540003,10/27/1992,Meats,Meat Cutter,STORES
2391,3213214101550005,10/28/1992,Meats,Meat Cutter,STORES
2393,7601074401550018,10/29/1992,Meats,Meat Cutter,STORES
2394,3525114401550016,10/29/1992,Meats,Meat Cutter,STORES
2397,8201090701550006,10/31/1992,Meats,Meat Cutter,STORES
2399,5308151301550017,11/3/1992,Meats,Meat Cutter,STORES
2401,3517071401550018,11/3/1992,Dairy,Dairy Person,STORES
2403,7307021901550014,11/6/1992,Meats,Meat Cutter,STORES
2407,3671062301550014,11/8/1992,Meats,Meat Cutter,STORES
2408,3522192401550002,11/9/1992,Dairy,Dairy Person,STORES
2409,7373036701550005,11/10/1992,Dairy,Dairy Person,STORES
2410,1219036701550001,11/10/1992,Produce,Produce Clerk,STORES
2413,2104012801550009,11/11/1992,Dairy,Dairy Person,STORES
2416,3209290702550002,11/16/1992,Meats,Meat Cutter,STORES
2418,6202090902550019,11/17/1992,Meats,Meat Cutter,STORES
2420,1218011002550014,11/18/1992,Meats,Meat Cutter,STORES
2421,6104175402550006,11/20/1992,Meats,Meat Cutter,STORES
2422,9112311402550019,11/20/1992,Produce,Produce Clerk,STORES
2423,9202055702550002,11/21/1992,Dairy,Dairy Person,STORES
2424,1702211802550016,11/22/1992,Meats,Meat Cutter,STORES
2427,3602066302550005,11/25/1992,Dairy,Dairy Person,STORES
2428,1671146302550015,11/25/1992,Dairy,Dairy Person,STORES
2430,7317032702550015,11/27/1992,Meats,Meat Cutter,STORES
2431,3307152702550018,11/27/1992,Meats,Meat Cutter,STORES
2432,3209130603550001,11/30/1992,Meats,Meat Cutter,STORES
2433,2104010503550017,11/30/1992,Meats,Meat Cutter,STORES
2434,6307014803550014,12/1/1992,Meats,Meat Cutter,STORES
2436,8106090803550014,12/1/1992,Meats,Meat Cutter,STORES
2438,3204071203550019,12/4/1992,Meats,Meat Cutter,STORES
2441,3324186103550008,12/8/1992,Meats,Meat Cutter,STORES
2443,3503102503550013,12/10/1992,Meats,Meat Cutter,STORES
2444,1771032403550002,12/10/1992,Meats,Meat Cutter,STORES
2446,5305164404550003,12/16/1992,Dairy,Dairy Person,STORES
2447,1214350704550010,12/17/1992,Meats,Meat Cutter,STORES
2449,6105215004550001,12/19/1992,Meats,Meat Cutter,STORES
2450,3329011004550019,12/19/1992,Meats,Meat Cutter,STORES
2451,1310101404550007,12/21/1992,Produce,Produce Clerk,STORES
2454,8105011904550014,12/24/1992,Meats,Meat Cutter,STORES
2455,3502096004550019,12/24/1992,Meats,Meat Cutter,STORES
2457,1175032804550002,12/28/1992,Produce,Produce Clerk,STORES
2458,1602042804550007,12/28/1992,Meats,Meat Cutter,STORES
2461,1807080305550012,12/31/1992,Meats,Meat Cutter,STORES
2462,3205120505550008,1/1/1993,Meats,Meat Cutter,STORES
2466,1201125005550017,1/4/1993,Dairy,Dairy Person,STORES
2468,6301015205550010,1/5/1993,Meats,Meat Cutter,STORES
2470,3203121605550003,1/7/1993,Meats,Meat Cutter,STORES
2471,1305171905550001,1/8/1993,Dairy,Dairy Person,STORES
2472,9102512205550004,1/10/1993,Dairy,Dairy Person,STORES
2475,1805276405550008,1/11/1993,Dairy,Dairy Person,STORES
2476,1807237005550013,1/14/1993,Meats,Meat Cutter,STORES
2477,6307010206550012,1/16/1993,Dairy,Dairy Person,STORES
2481,3305210606550014,1/18/1993,Dairy,Dairy Person,STORES
2482,7601050706550006,1/19/1993,Meats,Meat Cutter,STORES
2483,1808115006550004,1/20/1993,Meats,Meat Cutter,STORES
2485,7413071606550003,1/23/1993,Bakery,Baker,STORES
2486,8206066206550014,1/26/1993,Meats,Meat Cutter,STORES
2487,7403322706550001,1/29/1993,Bakery,Baker,STORES
2488,3505206606550018,1/29/1993,Meats,Meat Cutter,STORES
2491,6213084407550002,2/2/1993,Meats,Meat Cutter,STORES
2492,5272030607550001,2/3/1993,Meats,Meat Cutter,STORES
2497,1217082207550018,2/11/1993,Meats,Meat Cutter,STORES
2500,1605145208550018,2/22/1993,Meats,Meat Cutter,STORES
2501,7404225408550019,2/23/1993,Meats,Meat Cutter,STORES
2504,1272082708550012,3/2/1993,Meats,Meat Cutter,STORES
2505,1671056608550003,3/2/1993,Meats,Meat Cutter,STORES
2506,1611046908550010,3/3/1993,Meats,Meat Cutter,STORES
2507,5306090109550016,3/5/1993,Dairy,Dairy Person,STORES
2509,9124070309550016,3/6/1993,Bakery,Baker,STORES
2511,3509300909550012,3/9/1993,Dairy,Dairy Person,STORES
2514,3317021709550014,3/13/1993,Meats,Meat Cutter,STORES
2515,9108222409550002,3/17/1993,Meats,Meat Cutter,STORES
2516,7408126609550004,3/18/1993,Meats,Meat Cutter,STORES
2518,3301044310550003,3/22/1993,Meats,Meat Cutter,STORES
2523,1608190810550014,3/24/1993,Meats,Meat Cutter,STORES
2525,1471101310550001,3/27/1993,Meats,Meat Cutter,STORES
2526,3327075210550016,3/27/1993,Meats,Meat Cutter,STORES
2527,5204195510550014,3/28/1993,Meats,Meat Cutter,STORES
2528,1108165910550005,3/30/1993,Meats,Meat Cutter,STORES
2529,2102041810550002,3/30/1993,Dairy,Dairy Person,STORES
2530,3403046110550008,3/31/1993,Dairy,Dairy Person,STORES
2531,2103042110550014,3/31/1993,Meats,Meat Cutter,STORES
2532,5309146510550006,4/2/1993,Meats,Meat Cutter,STORES
2533,7405062410550012,4/2/1993,Meats,Meat Cutter,STORES
2534,3305122410550011,4/2/1993,Dairy,Dairy Person,STORES
2535,8105012710550012,4/3/1993,Meats,Meat Cutter,STORES
2536,3314064311550011,4/7/1993,Meats,Meat Cutter,STORES
2537,6408144411550011,4/8/1993,Meats,Meat Cutter,STORES
2539,7324110711550013,4/9/1993,Bakery,Baker,STORES
2541,7405084911550009,4/10/1993,Meats,Meat Cutter,STORES
2543,1204281111550006,4/11/1993,Meats,Meat Cutter,STORES
2544,3273135211550012,4/12/1993,Meats,Meat Cutter,STORES
2546,3329162311550005,4/18/1993,Meats,Meat Cutter,STORES
2548,1805276411550005,4/18/1993,Meats,Meat Cutter,STORES
2550,7408057011550008,4/21/1993,Meats,Meat Cutter,STORES
2553,3326094612550016,4/25/1993,Meats,Meat Cutter,STORES
2554,3603300712550008,4/25/1993,Dairy,Dairy Person,STORES
2555,1221075012550007,4/27/1993,Meats,Meat Cutter,STORES
2556,7406145112550007,4/27/1993,Meats,Meat Cutter,STORES
2559,5205075612550008,4/30/1993,Meats,Meat Cutter,STORES
2561,7312051812550006,5/1/1993,Dairy,Dairy Person,STORES
2562,9124065912550010,5/1/1993,Meats,Meat Cutter,STORES
2563,7604066512550009,5/5/1993,Meats,Meat Cutter,STORES
2564,3204142512550013,5/5/1993,Meats,Meat Cutter,STORES
2565,7108036612550011,5/5/1993,Dairy,Dairy Person,STORES
2569,7505054301560015,5/9/1993,Dairy,Dairy Person,STORES
2570,1108084301560014,5/9/1993,Meats,Meat Cutter,STORES
2571,9203104501560005,5/10/1993,Meats,Meat Cutter,STORES
2572,7324094401560009,5/10/1993,Meats,Meat Cutter,STORES
2574,2171071001560015,5/13/1993,Meats,Meat Cutter,STORES
2576,3205140901560018,5/13/1993,Meats,Meat Cutter,STORES
2577,3514185001560012,5/13/1993,Meats,Meat Cutter,STORES
2580,3603155601560012,5/16/1993,Dairy,Dairy Person,STORES
2581,3526021601560013,5/16/1993,Meats,Meat Cutter,STORES
2582,5308031501560001,5/16/1993,Meats,Meat Cutter,STORES
2583,7373061801560017,5/17/1993,Processed Foods,Shelf Stocker,STORES
2584,3202465801560001,5/17/1993,Meats,Meat Cutter,STORES
2585,3211071901560001,5/18/1993,Meats,Meat Cutter,STORES
2586,9209206201560012,5/19/1993,Meats,Meat Cutter,STORES
2589,9212062501560011,5/21/1993,Meats,Meat Cutter,STORES
2590,7316122501560014,5/21/1993,Meats,Meat Cutter,STORES
2592,3209223001560002,5/24/1993,Processed Foods,Shelf Stocker,STORES
2593,9102550402560013,5/26/1993,Meats,Meat Cutter,STORES
2601,7409065902560010,6/3/1993,Meats,Meat Cutter,STORES
2602,7102111902560006,6/3/1993,Meats,Meat Cutter,STORES
2604,6107012702560012,6/7/1993,Meats,Meat Cutter,STORES
2605,1106226702560007,6/7/1993,Meats,Meat Cutter,STORES
2606,3304026602560009,6/7/1993,Meats,Meat Cutter,STORES
2611,7326024403560013,6/10/1993,Processed Foods,Shelf Stocker,STORES
2612,8207054603560004,6/11/1993,Meats,Meat Cutter,STORES
2613,1310094603560006,6/11/1993,Meats,Meat Cutter,STORES
2614,7403310603560009,6/11/1993,Meats,Meat Cutter,STORES
2615,1601320903560009,6/13/1993,Meats,Meat Cutter,STORES
2616,5201141103560006,6/14/1993,Meats,Meat Cutter,STORES
2617,1408015403560005,6/15/1993,Meats,Meat Cutter,STORES
2618,1707035503560005,6/16/1993,Meats,Meat Cutter,STORES
2619,3503092103560019,6/19/1993,Processed Foods,Shelf Stocker,STORES
2620,3272072603560009,6/22/1993,Meats,Meat Cutter,STORES
2622,3512120104560009,6/25/1993,Meats,Meat Cutter,STORES
2623,3215244604560019,6/28/1993,Meats,Meat Cutter,STORES
2624,7208061204560012,7/1/1993,Processed Foods,Shelf Stocker,STORES
2625,3527115304560003,7/1/1993,Meats,Meat Cutter,STORES
2626,7111051304560011,7/1/1993,Meats,Meat Cutter,STORES
2627,3507225404560003,7/2/1993,Meats,Meat Cutter,STORES
2630,3513116604560004,7/8/1993,Meats,Meat Cutter,STORES
2631,1272036604560008,7/8/1993,Meats,Meat Cutter,STORES
2632,3503076704560015,7/9/1993,Bakery,Baker,STORES
2633,3517026704560012,7/9/1993,Meats,Meat Cutter,STORES
2634,5206056704560006,7/9/1993,Meats,Meat Cutter,STORES
2635,9116072704560002,7/9/1993,Produce,Produce Clerk,STORES
2636,6107174105560012,7/11/1993,Meats,Meat Cutter,STORES
2637,1308184205560019,7/11/1993,Meats,Meat Cutter,STORES
2638,7109034305560013,7/12/1993,Processed Foods,Shelf Stocker,STORES
2639,6571040305560006,7/12/1993,Meats,Meat Cutter,STORES
2641,6302095005560004,7/15/1993,Meats,Meat Cutter,STORES
2643,5306101305560002,7/17/1993,Meats,Meat Cutter,STORES
2644,9118055305560010,7/17/1993,Meats,Meat Cutter,STORES
2646,9128031705560019,7/19/1993,Processed Foods,Shelf Stocker,STORES
2647,6203131805560001,7/20/1993,Processed Foods,Shelf Stocker,STORES
2648,3216051905560016,7/20/1993,Meats,Meat Cutter,STORES
2653,3304127105560012,7/27/1993,Meats,Meat Cutter,STORES
2654,2105070206560017,7/28/1993,Processed Foods,Shelf Stocker,STORES
2657,6107150406560009,7/29/1993,Meats,Meat Cutter,STORES
2660,3601155206560005,8/2/1993,Meats,Meat Cutter,STORES
2663,3502201806560009,8/5/1993,Meats,Meat Cutter,STORES
2664,7304092006560014,8/6/1993,Processed Foods,Shelf Stocker,STORES
2665,8204166006560007,8/6/1993,Meats,Meat Cutter,STORES
2666,2104117006560017,8/11/1993,Meats,Meat Cutter,STORES
2669,9123034907560013,8/16/1993,Processed Foods,Shelf Stocker,STORES
2671,7407011007560008,8/17/1993,Bakery,Baker,STORES
2672,7318375307560004,8/18/1993,Meats,Meat Cutter,STORES
2673,3201221207560007,8/18/1993,Meats,Meat Cutter,STORES
2676,3318035607560016,8/20/1993,Meats,Meat Cutter,STORES
2678,6402161807560010,8/21/1993,Meats,Meat Cutter,STORES
2680,1401041907560007,8/21/1993,Meats,Meat Cutter,STORES
2683,1807046607560008,8/25/1993,Meats,Meat Cutter,STORES
2685,3273094108560013,8/28/1993,Meats,Meat Cutter,STORES
2687,9109074108560017,8/28/1993,Processed Foods,Shelf Stocker,STORES
2690,1308134708560005,8/31/1993,Meats,Meat Cutter,STORES
2691,1204054808560010,9/1/1993,Meats,Meat Cutter,STORES
2692,9118041008560014,9/2/1993,Meats,Meat Cutter,STORES
2693,3205421208560015,9/3/1993,Meats,Meat Cutter,STORES
2694,8203091408560003,9/4/1993,Meats,Meat Cutter,STORES
2697,9106116208560010,9/8/1993,Meats,Meat Cutter,STORES
2698,1203066108560002,9/8/1993,Meats,Meat Cutter,STORES
2699,9114136408560010,9/9/1993,Meats,Meat Cutter,STORES
2700,3524216308560001,9/9/1993,Meats,Meat Cutter,STORES
2704,8105143008560007,9/13/1993,Meats,Meat Cutter,STORES
2706,9127034609560019,9/16/1993,Meats,Meat Cutter,STORES
2709,7411061009560004,9/18/1993,Bakery,Baker,STORES
2710,3402125109560002,9/19/1993,Meats,Meat Cutter,STORES
2711,1709105209560011,9/19/1993,Meats,Meat Cutter,STORES
2712,3527135109560011,9/19/1993,Processed Foods,Shelf Stocker,STORES
2714,6101075709560009,9/22/1993,Meats,Meat Cutter,STORES
2715,7107062009560001,9/24/1993,Meats,Meat Cutter,STORES
2718,1506066409560013,9/26/1993,Processed Foods,Shelf Stocker,STORES
2719,3273116609560010,9/27/1993,Meats,Meat Cutter,STORES
2721,7317204710560009,10/3/1993,Meats,Meat Cutter,STORES
2722,7401140810560010,10/3/1993,Processed Foods,Shelf Stocker,STORES
2727,3213291510560010,10/7/1993,Meats,Meat Cutter,STORES
2728,3315025910560001,10/9/1993,Meats,Meat Cutter,STORES
2731,7505022310560004,10/11/1993,Processed Foods,Shelf Stocker,STORES
2732,1203026310560013,10/11/1993,Meats,Meat Cutter,STORES
2734,5204242910560009,10/14/1993,Bakery,Baker,STORES
2735,3311064211560007,10/16/1993,Meats,Meat Cutter,STORES
2736,7103084711560002,10/19/1993,Meats,Meat Cutter,STORES
2738,1471084911560005,10/20/1993,Meats,Meat Cutter,STORES
2740,3525175111560002,10/21/1993,Meats,Meat Cutter,STORES
2741,3206071311560011,10/22/1993,Meats,Meat Cutter,STORES
2742,6104211411560011,10/23/1993,Meats,Meat Cutter,STORES
2743,1505041411560011,10/23/1993,Processed Foods,Shelf Stocker,STORES
2746,6471012111560005,10/26/1993,Processed Foods,Shelf Stocker,STORES
2749,3210083011560013,10/31/1993,Meats,Meat Cutter,STORES
2751,1808070412560012,11/2/1993,Processed Foods,Shelf Stocker,STORES
2752,6107034412560007,11/2/1993,Meats,Meat Cutter,STORES
2753,3324184612560017,11/3/1993,Meats,Meat Cutter,STORES
2755,3674030712560013,11/4/1993,Meats,Meat Cutter,STORES
2757,3201315012560012,11/5/1993,Meats,Meat Cutter,STORES
2758,1108171112560011,11/6/1993,Processed Foods,Shelf Stocker,STORES
2759,1404125112560019,11/6/1993,Meats,Meat Cutter,STORES
2760,9115095112560012,11/6/1993,Meats,Meat Cutter,STORES
2764,8206075712560008,11/9/1993,Meats,Meat Cutter,STORES
2768,6108026812560018,11/15/1993,Processed Foods,Shelf Stocker,STORES
2769,7109096912560007,11/16/1993,Meats,Meat Cutter,STORES
2770,3528097012560013,11/16/1993,Meats,Meat Cutter,STORES
2771,3215040101570016,11/17/1993,Meats,Meat Cutter,STORES
2772,7409064101570002,11/17/1993,Meats,Meat Cutter,STORES
2775,9105164401570006,11/19/1993,Meats,Meat Cutter,STORES
2777,1705144801570009,11/21/1993,Meats,Meat Cutter,STORES
2779,3313061001570009,11/22/1993,Processed Foods,Shelf Stocker,STORES
2780,1406041101570011,11/22/1993,Meats,Meat Cutter,STORES
2781,3202461201570017,11/23/1993,Meats,Meat Cutter,STORES
2783,9110151501570001,11/24/1993,Meats,Meat Cutter,STORES
2786,1805125901570003,11/27/1993,Meats,Meat Cutter,STORES
2787,8107015901570013,11/27/1993,Processed Foods,Shelf Stocker,STORES
2788,3602271901570010,11/27/1993,Meats,Meat Cutter,STORES
2789,1106102101570005,11/28/1993,Meats,Meat Cutter,STORES
2790,1607126401570016,11/29/1993,Meats,Meat Cutter,STORES
2791,7602036401570006,11/29/1993,Meats,Meat Cutter,STORES
2792,3501066401570016,11/29/1993,Processed Foods,Shelf Stocker,STORES
2793,1102052801570016,12/1/1993,Meats,Meat Cutter,STORES
2794,1221027001570016,12/2/1993,Meats,Meat Cutter,STORES
2795,3320146901570009,12/2/1993,Meats,Meat Cutter,STORES
2796,3403070602570003,12/6/1993,Meats,Meat Cutter,STORES
2797,5106020502570005,12/6/1993,Processed Foods,Shelf Stocker,STORES
2798,3527020702570003,12/7/1993,Meats,Meat Cutter,STORES
2799,5307135102570017,12/9/1993,Processed Foods,Shelf Stocker,STORES
2801,7405121102570010,12/9/1993,Bakery,Baker,STORES
2802,6407201502570010,12/11/1993,Meats,Meat Cutter,STORES
2803,1225035502570016,12/11/1993,Meats,Meat Cutter,STORES
2804,1218011602570005,12/11/1993,Meats,Meat Cutter,STORES
2807,8101090103570015,12/19/1993,Processed Foods,Shelf Stocker,STORES
2808,1805120303570012,12/20/1993,Meats,Meat Cutter,STORES
2809,7402044403570019,12/20/1993,Processed Foods,Shelf Stocker,STORES
2812,7208101103570012,12/24/1993,Meats,Meat Cutter,STORES
2814,3510075203570009,12/25/1993,Meats,Meat Cutter,STORES
2815,3510241403570009,12/26/1993,Processed Foods,Shelf Stocker,STORES
2817,6271025703570013,12/27/1993,Meats,Meat Cutter,STORES
2820,9120026303570003,12/30/1993,Meats,Meat Cutter,STORES
2822,3205126803570001,1/2/1994,Bakery,Baker,STORES
2823,7406180104570004,1/4/1994,Processed Foods,Shelf Stocker,STORES
2825,1801163103570016,1/4/1994,Meats,Meat Cutter,STORES
2829,1802210604570011,1/7/1994,Meats,Meat Cutter,STORES
2830,8102140904570007,1/8/1994,Meats,Meat Cutter,STORES
2831,3201284904570006,1/8/1994,Meats,Meat Cutter,STORES
2833,3310081004570004,1/9/1994,Meats,Meat Cutter,STORES
2834,8102171104570015,1/9/1994,Produce,Produce Clerk,STORES
2836,1312095504570018,1/12/1994,Customer Service,Cashier,STORES
2837,9113235604570013,1/12/1994,Meats,Meat Cutter,STORES
2838,9212102204570001,1/15/1994,Customer Service,Cashier,STORES
2840,1404086104570017,1/15/1994,Meats,Meat Cutter,STORES
2841,1218176304570003,1/16/1994,Produce,Produce Clerk,STORES
2842,3578142804570016,1/18/1994,Customer Service,Cashier,STORES
2843,1302056704570016,1/18/1994,Meats,Meat Cutter,STORES
2844,3202242804570014,1/18/1994,Meats,Meat Cutter,STORES
2846,7210061105570012,1/25/1994,Meats,Meat Cutter,STORES
2847,6103215205570015,1/26/1994,Meats,Meat Cutter,STORES
2850,1114041505570001,1/27/1994,Meats,Meat Cutter,STORES
2852,3516046205570001,1/31/1994,Meats,Meat Cutter,STORES
2856,1401097005570009,2/4/1994,Meats,Meat Cutter,STORES
2857,9114297005570007,2/4/1994,Bakery,Baker,STORES
2858,7307084106570015,2/5/1994,Customer Service,Cashier,STORES
2859,1272020806570004,2/9/1994,Customer Service,Cashier,STORES
2860,1508171106570002,2/11/1994,Meats,Meat Cutter,STORES
2863,7409115406570002,2/12/1994,Meats,Meat Cutter,STORES
2868,3404096106570016,2/16/1994,Customer Service,Cashier,STORES
2869,1106232206570006,2/16/1994,Customer Service,Cashier,STORES
2870,3601056306570017,2/17/1994,Meats,Meat Cutter,STORES
2872,1307072406570009,2/17/1994,Meats,Meat Cutter,STORES
2875,7602012706570008,2/19/1994,Meats,Meat Cutter,STORES
2876,1218096806570003,2/20/1994,Meats,Meat Cutter,STORES
2878,1509093006570007,2/21/1994,Meats,Meat Cutter,STORES
2880,3513080407570007,2/23/1994,Meats,Meat Cutter,STORES
2881,3513244607570003,2/24/1994,Meats,Meat Cutter,STORES
2882,3504174707570019,2/24/1994,Customer Service,Cashier,STORES
2883,3204394707570003,2/24/1994,Meats,Meat Cutter,STORES
2884,3601220907570007,2/25/1994,Meats,Meat Cutter,STORES
2886,1802261207570016,2/27/1994,Meats,Meat Cutter,STORES
2888,6102155407570017,2/28/1994,Meats,Meat Cutter,STORES
2890,3501075507570007,3/1/1994,Meats,Meat Cutter,STORES
2891,1702071907570016,3/3/1994,Meats,Meat Cutter,STORES
2892,9122042307570009,3/5/1994,Meats,Meat Cutter,STORES
2896,1175030408570005,3/11/1994,Customer Service,Cashier,STORES
2897,1506044608570010,3/12/1994,Meats,Meat Cutter,STORES
2901,3321051108570012,3/15/1994,Meats,Meat Cutter,STORES
2903,3207181608570010,3/17/1994,Meats,Meat Cutter,STORES
2906,3209236208570015,3/21/1994,Meats,Meat Cutter,STORES
2908,3175082708570014,3/23/1994,Customer Service,Cashier,STORES
2909,1603220509570002,3/28/1994,Customer Service,Cashier,STORES
2911,1209240509570001,3/28/1994,Produce,Produce Clerk,STORES
2915,3275125409570008,4/2/1994,Meats,Meat Cutter,STORES
2917,3324206009570009,4/5/1994,Produce,Produce Clerk,STORES
2920,5201146509570011,4/8/1994,Meats,Meat Cutter,STORES
2922,3278092609570004,4/8/1994,Meats,Meat Cutter,STORES
2923,3602256709570001,4/9/1994,Meats,Meat Cutter,STORES
2924,3311072709570008,4/9/1994,Meats,Meat Cutter,STORES
2926,3201303009570009,4/10/1994,Produce,Produce Clerk,STORES
2928,9115013009570014,4/10/1994,Customer Service,Cashier,STORES
2931,3324101410570017,4/18/1994,Meats,Meat Cutter,STORES
2933,9203074311570019,4/28/1994,Customer Service,Cashier,STORES
2934,3201260311570017,4/28/1994,Produce,Produce Clerk,STORES
2936,1206174511570014,4/29/1994,Produce,Produce Clerk,STORES
2943,3512175911570010,5/7/1994,Meats,Meat Cutter,STORES
2944,3505205911570013,5/7/1994,Meats,Meat Cutter,STORES
2945,7317142111570018,5/8/1994,Customer Service,Cashier,STORES
2947,3204312311570007,5/9/1994,Meats,Meat Cutter,STORES
2948,7203306311570003,5/9/1994,Customer Service,Cashier,STORES
